"COVID-19_Season","Week_ID","Current_Season_Week_Ending_Label","MMWR_Week_Order","MMWR_Year","MMWR_Week","MMWR_Day","Setting","Doses","Cumulative_Doses","Location_and_Flu_Season_Order","Current_Through","Age_Group"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Pharmacy","180,290","10,812,147","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Pharmacy","32,388","7,917,405","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Sep 07 12:00:00 AM","2024 Sep 07 12:00:00 AM","2","2,024","36","6","Pharmacy","308,469","436,220","29","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Nov 04 12:00:00 AM","2024 Nov 02 12:00:00 AM","10","2,023","44","6","Pharmacy","480,479","4,059,288","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Pharmacy","55,223","17,560,150","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Sep 16 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,023","37","6","Pharmacy","19,735","19,735","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jan 27 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,024","4","6","Pharmacy","67,075","6,767,375","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Mar 23 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,024","12","6","Pharmacy","29,230","7,177,173","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Pharmacy","12,565","7,184,605","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Pharmacy","1,669,935","2,695,049","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Oct 14 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,023","41","6","Pharmacy","3,335,680","11,543,229","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Oct 21 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,023","42","6","Pharmacy","754,055","3,702,977","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Feb 03 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,024","5","6","Pharmacy","110,654","15,404,534","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Pharmacy","47,483","12,636,381","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jul 06 12:00:00 AM","2025 Jul 05 12:00:00 AM","46","2,024","27","6","Pharmacy","22,853","8,019,458","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Oct 19 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,024","42","6","Pharmacy","492,155","3,241,266","29","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Pharmacy","65,226","15,558,277","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Pharmacy","33,402","7,113,910","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Pharmacy","31,945","14,711,574","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2023 Nov 11 12:00:00 AM","2024 Nov 09 12:00:00 AM","11","2,023","45","6","Pharmacy","448,606","4,507,894","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Feb 10 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,024","6","6","Pharmacy","44,059","6,865,496","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Mar 16 12:00:00 AM","2025 Mar 15 12:00:00 AM","30","2,024","11","6","Pharmacy","93,582","7,225,044","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 May 25 12:00:00 AM","2025 May 24 12:00:00 AM","40","2,024","21","6","Pharmacy","40,635","7,853,174","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Pharmacy","424,282","1,246,480","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Pharmacy","491,398","2,918,849","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Oct 19 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,024","42","6","Pharmacy","2,175,446","16,400,239","29","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Pharmacy","2,004,035","4,699,084","28","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2024 Oct 12 12:00:00 AM","2024 Oct 12 12:00:00 AM","7","2,024","41","6","Pharmacy","637,311","4,128,429","29","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Oct 21 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,023","42","6","Pharmacy","644,071","3,259,915","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Pharmacy","2,601,185","17,015,603","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jul 06 12:00:00 AM","2025 Jul 05 12:00:00 AM","46","2,024","27","6","Pharmacy","29,688","14,741,262","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Pharmacy","181,394","30,996,452","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Pharmacy","22,749","8,042,207","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Feb 24 12:00:00 AM","2025 Feb 22 12:00:00 AM","27","2,024","8","6","Pharmacy","122,487","29,583,929","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Pharmacy","26,759","7,234,512","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Mar 02 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,024","9","6","Pharmacy","25,411","6,954,576","28","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2024 Aug 31 12:00:00 AM","2024 Aug 31 12:00:00 AM","1","2,024","35","6","Pharmacy","700,472","700,472","29","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Pharmacy","34,719","17,796,417","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jul 27 12:00:00 AM","2025 Jul 26 12:00:00 AM","49","2,024","30","6","Pharmacy","48,957","17,761,698","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Pharmacy","315,550","5,210,803","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Dec 16 12:00:00 AM","2024 Dec 14 12:00:00 AM","16","2,023","50","6","Pharmacy","219,978","5,938,504","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Pharmacy","117,589","15,783,792","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Pharmacy","12,093","7,244,533","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jul 20 12:00:00 AM","2025 Jul 19 12:00:00 AM","48","2,024","29","6","Pharmacy","54,733","17,712,741","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Sep 16 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,023","37","6","Pharmacy","13,614","13,614","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Pharmacy","2,910,851","4,730,318","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Nov 18 12:00:00 AM","2024 Nov 16 12:00:00 AM","12","2,023","46","6","Pharmacy","559,430","9,005,406","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Dec 23 12:00:00 AM","2024 Dec 21 12:00:00 AM","17","2,023","51","6","Pharmacy","429,214","12,400,709","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Apr 20 12:00:00 AM","2025 Apr 19 12:00:00 AM","35","2,024","16","6","Pharmacy","72,213","12,370,730","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Dec 09 12:00:00 AM","2024 Dec 07 12:00:00 AM","15","2,023","49","6","Pharmacy","343,708","10,077,147","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Dec 23 12:00:00 AM","2024 Dec 21 12:00:00 AM","17","2,023","51","6","Pharmacy","319,466","14,285,884","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Feb 10 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,024","6","6","Pharmacy","40,229","7,000,985","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Apr 27 12:00:00 AM","2025 Apr 26 12:00:00 AM","36","2,024","17","6","Pharmacy","63,016","12,433,746","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Pharmacy","1,199,953","7,441,727","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jan 06 12:00:00 AM","2025 Jan 04 12:00:00 AM","20","2,024","1","6","Pharmacy","289,273","12,982,630","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Pharmacy","40,062","14,335,571","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Pharmacy","31,909","14,679,629","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Pharmacy","11,497","7,208,345","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Sep 23 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,023","38","6","Pharmacy","427,843","441,457","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Pharmacy","1,473,196","3,508,466","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jul 27 12:00:00 AM","2025 Jul 26 12:00:00 AM","49","2,024","30","6","Pharmacy","85,461","32,609,508","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Pharmacy","175,776","29,877,066","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Pharmacy","908,039","2,090,272","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Mar 02 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,024","9","6","Pharmacy","24,219","7,077,505","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Mar 30 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,024","13","6","Pharmacy","50,854","14,250,717","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 May 11 12:00:00 AM","2025 May 10 12:00:00 AM","38","2,024","19","6","Pharmacy","50,152","12,539,680","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Mar 16 12:00:00 AM","2025 Mar 15 12:00:00 AM","30","2,024","11","6","Pharmacy","257,512","30,134,578","28","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Pharmacy","2,367,127","6,955,169","29","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jan 06 12:00:00 AM","2025 Jan 04 12:00:00 AM","20","2,024","1","6","Pharmacy","206,321","11,018,468","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Pharmacy","29,409","7,030,394","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Mar 02 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,024","9","6","Pharmacy","117,361","29,701,290","28","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Oct 26 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,024","43","6","Pharmacy","397,251","3,785,829","29","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Pharmacy","1,240,917","2,035,270","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jan 13 12:00:00 AM","2025 Jan 11 12:00:00 AM","21","2,024","2","6","Pharmacy","189,188","11,207,656","28","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Pharmacy","1,471,273","4,307,209","29","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Pharmacy","740,776","1,182,233","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Mar 23 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,024","12","6","Pharmacy","237,846","30,372,424","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Jun 15 12:00:00 AM","2025 Jun 14 12:00:00 AM","43","2,024","24","6","Pharmacy","58,563","17,453,870","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Pharmacy","79,333","32,430,016","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2023 Nov 11 12:00:00 AM","2024 Nov 09 12:00:00 AM","11","2,023","45","6","Pharmacy","862,953","9,267,000","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jul 27 12:00:00 AM","2025 Jul 26 12:00:00 AM","49","2,024","30","6","Pharmacy","36,504","14,847,809","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Mar 09 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,024","10","6","Pharmacy","58,188","14,093,274","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Pharmacy","48,588","17,658,008","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Mar 02 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,024","9","6","Pharmacy","62,102","14,035,086","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jun 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","44","2,024","25","6","Pharmacy","31,220","12,781,876","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Apr 27 12:00:00 AM","2025 Apr 26 12:00:00 AM","36","2,024","17","6","Pharmacy","22,447","7,303,677","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jul 13 12:00:00 AM","2025 Jul 12 12:00:00 AM","47","2,024","28","6","Pharmacy","30,745","14,772,007","28","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2024 Aug 31 12:00:00 AM","2024 Aug 31 12:00:00 AM","1","2,024","35","6","Pharmacy","127,751","127,751","29","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jan 06 12:00:00 AM","2025 Jan 04 12:00:00 AM","20","2,024","1","6","Pharmacy","133,041","6,489,452","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jun 08 12:00:00 AM","2025 Jun 07 12:00:00 AM","42","2,024","23","6","Pharmacy","40,206","12,715,423","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Jun 29 12:00:00 AM","2025 Jun 28 12:00:00 AM","45","2,024","26","6","Pharmacy","87,168","32,271,726","28","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Pharmacy","385,978","822,198","29","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Mar 23 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,024","12","6","Pharmacy","187,685","16,172,561","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jan 13 12:00:00 AM","2025 Jan 11 12:00:00 AM","21","2,024","2","6","Pharmacy","105,511","6,784,225","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Pharmacy","201,948","30,815,058","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Pharmacy","23,761","7,258,273","28","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2024 Oct 26 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,024","43","6","Pharmacy","699,127","7,340,034","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2024 Sep 14 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,024","37","6","Pharmacy","912,617","1,946,382","29","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 Mar 30 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,024","13","6","Pharmacy","189,832","16,362,393","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jan 13 12:00:00 AM","2025 Jan 11 12:00:00 AM","21","2,024","2","6","Pharmacy","124,742","6,614,194","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Oct 07 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,023","40","6","Pharmacy","779,178","1,859,185","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Pharmacy","65,977","6,850,202","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Oct 05 12:00:00 AM","2024 Oct 05 12:00:00 AM","6","2,024","40","6","Pharmacy","704,435","3,491,118","29","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Oct 21 12:00:00 AM","2024 Oct 19 12:00:00 AM","8","2,023","42","6","Pharmacy","1,154,821","5,981,824","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2024 May 11 12:00:00 AM","2025 May 10 12:00:00 AM","38","2,024","19","6","Pharmacy","43,951","7,770,374","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Sep 28 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,024","39","6","Pharmacy","995,657","3,912,349","29","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Oct 28 12:00:00 AM","2024 Oct 26 12:00:00 AM","9","2,023","43","6","Pharmacy","596,951","3,578,809","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Apr 13 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,024","15","6","Pharmacy","141,332","16,660,880","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 May 18 12:00:00 AM","2025 May 17 12:00:00 AM","39","2,024","20","6","Pharmacy","49,218","12,588,898","28","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Dec 23 12:00:00 AM","2024 Dec 21 12:00:00 AM","17","2,023","51","6","Pharmacy","134,232","6,471,161","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2023 Nov 25 12:00:00 AM","2024 Nov 23 12:00:00 AM","13","2,023","47","6","Pharmacy","404,894","12,649,717","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jun 01 12:00:00 AM","2025 May 31 12:00:00 AM","41","2,024","22","6","Pharmacy","19,580","7,409,765","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Dec 09 12:00:00 AM","2024 Dec 07 12:00:00 AM","15","2,023","49","6","Pharmacy","439,872","13,599,626","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Dec 30 12:00:00 AM","2024 Dec 28 12:00:00 AM","18","2,023","52","6","Pharmacy","157,992","6,336,944","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2023 Sep 16 12:00:00 AM","2024 Sep 14 12:00:00 AM","3","2,023","37","6","Pharmacy","33,257","33,257","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2023 Nov 04 12:00:00 AM","2024 Nov 02 12:00:00 AM","10","2,023","44","6","Pharmacy","2,018,865","19,034,468","28","2025 Apr 12 12:00:00 AM","18+"
"2023-2024","2024 May 18 12:00:00 AM","2025 May 17 12:00:00 AM","39","2,024","20","6","Pharmacy","21,902","7,368,909","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Jul 20 12:00:00 AM","2025 Jul 19 12:00:00 AM","48","2,024","29","6","Pharmacy","24,812","8,067,019","28","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2024 Sep 21 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,024","38","6","Pharmacy","970,310","2,916,692","29","2025 Apr 12 12:00:00 AM","60-74"
"2023-2024","2023 Sep 30 12:00:00 AM","2024 Sep 28 12:00:00 AM","5","2,023","39","6","Pharmacy","670,049","1,080,007","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Nov 18 12:00:00 AM","2024 Nov 16 12:00:00 AM","12","2,023","46","6","Pharmacy","387,359","4,895,253","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Feb 10 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,024","6","6","Pharmacy","99,429","13,827,047","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Jun 15 12:00:00 AM","2025 Jun 14 12:00:00 AM","43","2,024","24","6","Pharmacy","20,599","7,450,868","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Pharmacy","11,770","7,285,926","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2023 Sep 23 12:00:00 AM","2024 Sep 21 12:00:00 AM","4","2,023","38","6","Pharmacy","390,223","409,958","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Pharmacy","33,408","6,898,904","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 May 04 12:00:00 AM","2025 May 03 12:00:00 AM","37","2,024","18","6","Pharmacy","21,733","7,325,410","28","2025 Apr 12 12:00:00 AM","18-49"
"2023-2024","2024 Aug 03 12:00:00 AM","2025 Aug 02 12:00:00 AM","50","2,024","31","6","Pharmacy","15,210","8,104,702","28","2025 Apr 12 12:00:00 AM","75+"
"2023-2024","2024 Feb 17 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,024","7","6","Pharmacy","76,117","13,903,164","28","2025 Apr 12 12:00:00 AM","18-64"
"2023-2024","2024 Feb 24 12:00:00 AM","2025 Feb 22 12:00:00 AM","27","2,024","8","6","Pharmacy","52,667","15,610,944","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Apr 06 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,024","14","6","Pharmacy","157,155","16,519,548","28","2025 Apr 12 12:00:00 AM","65+"
"2023-2024","2024 Jan 20 12:00:00 AM","2025 Jan 18 12:00:00 AM","22","2,024","3","6","Pharmacy","86,106","6,700,300","28","2025 Apr 12 12:00:00 AM","50-64"
"2023-2024","2024 Jan 06 12:00:00 AM","2025 Jan 04 12:00:00 AM","20","2,024","1","6","Pharmacy","120,241","6,678,714","28","2025 Apr 12 12:00:00 AM","75+"
